Score Crédito,Estado,Gênero,Idade,Tempo como cliente (meses),Saldo,Número de produtos,Possui Cartao de Crédito,Assina mensalidade,Renda Mensal Presumida (R$),Churn_2_meses
824,Rio de Janeiro,Feminino,38,3,0.0,2,1,0,8033.34375,0
683,São Paulo,Feminino,40,1,0.0,2,0,0,3156.75,0
562,Minas Gerais,Feminino,39,6,130565.02,1,1,0,410.6133333333333,1
599,São Paulo,Feminino,41,2,91328.71,1,1,0,4821.865833333333,0
753,São Paulo,Masculino,35,4,0.0,2,1,1,4429.308333333333,0
594,São Paulo,Masculino,50,7,81310.34,1,1,1,7661.167083333334,0
657,São Paulo,Masculino,34,3,107136.6,1,1,0,6412.310833333332,0
716,Rio de Janeiro,Masculino,34,9,0.0,1,1,1,2778.987916666667,0
850,São Paulo,Masculino,43,7,0.0,2,1,1,7243.7962499999985,0
664,São Paulo,Masculino,46,2,0.0,1,1,1,7392.625833333333,1
558,São Paulo,Masculino,33,0,108477.49,1,1,1,4545.69625,1
606,Minas Gerais,Masculino,40,1,144757.97,2,1,1,6944.0075,0
776,Rio de Janeiro,Masculino,33,2,0.0,2,1,1,7371.708333333332,0
557,Rio de Janeiro,Masculino,36,1,113110.26,1,1,0,4100.545833333334,0
614,São Paulo,Feminino,27,9,106414.57,2,0,0,3229.200416666666,0
620,Rio de Janeiro,Masculino,42,4,106920.91,1,0,1,4989.461666666667,0
695,Rio de Janeiro,Masculino,35,7,0.0,2,1,0,6682.8325,0
729,Minas Gerais,Feminino,39,1,131513.26,1,1,1,8071.458333333332,0
571,São Paulo,Feminino,53,2,0.0,2,1,0,1168.57375,0
457,São Paulo,Masculino,40,10,134320.23,2,1,0,6281.5562500000015,0
559,São Paulo,Feminino,29,3,79715.36,1,1,0,3427.1783333333333,0
664,São Paulo,Feminino,38,4,74306.19,2,1,0,6433.1483333333335,0
500,Rio de Janeiro,Feminino,50,5,0.0,4,1,1,3494.43125,1
782,Minas Gerais,Masculino,42,7,126428.38,1,1,0,1659.5875,0
708,Rio de Janeiro,Masculino,38,8,99640.89,1,1,0,517.8841666666666,0
681,São Paulo,Masculino,43,3,66338.68,1,1,1,782.1875,1
674,Rio de Janeiro,Feminino,39,6,0.0,2,1,1,398.95125,0
697,Rio de Janeiro,Masculino,43,10,128226.37,1,0,0,7853.6225,0
774,São Paulo,Feminino,26,5,0.0,2,1,1,2696.5033333333336,0
624,São Paulo,Masculino,36,6,0.0,2,0,0,3531.248333333333,0
747,Rio de Janeiro,Masculino,37,1,0.0,2,0,1,7522.990000000002,0
715,São Paulo,Feminino,32,10,0.0,2,1,0,2537.8120833333332,0
808,São Paulo,Masculino,24,4,122168.65,1,1,0,7254.46,0
678,São Paulo,Feminino,43,7,178074.33,1,0,0,4600.245833333333,0
813,Minas Gerais,Masculino,59,2,135078.41,1,1,0,7818.1691666666675,1
687,Rio de Janeiro,Masculino,38,8,69434.4,2,1,1,2774.172083333333,1
832,São Paulo,Feminino,29,5,0.0,2,1,0,7449.1466666666665,0
668,São Paulo,Masculino,72,2,0.0,2,1,1,2949.317083333333,0
526,Minas Gerais,Masculino,34,3,122726.56,1,1,1,1948.8483333333331,0
457,São Paulo,Feminino,38,7,164496.99,1,1,1,6805.3029166666665,0
649,Rio de Janeiro,Feminino,38,8,0.0,1,1,0,4323.355416666666,0
669,São Paulo,Feminino,41,0,150219.41,2,0,0,4493.292916666666,0
668,São Paulo,Masculino,42,8,187534.79,1,1,1,1370.8504166666671,1
466,São Paulo,Feminino,30,3,0.0,1,1,0,8082.6916666666675,0
685,São Paulo,Masculino,30,2,0.0,2,1,1,5870.388333333332,0
610,São Paulo,Masculino,34,0,103108.17,1,0,0,5235.284166666667,0
582,Minas Gerais,Feminino,50,6,96486.57,2,1,1,847.6675,0
702,Minas Gerais,Masculino,36,9,90560.48,2,1,0,7261.202916666666,0
556,Rio de Janeiro,Masculino,46,3,131764.96,1,1,1,4520.860833333333,1
812,Rio de Janeiro,Feminino,24,1,92476.88,1,0,0,3468.630833333333,0
645,Minas Gerais,Masculino,47,9,152076.93,1,1,0,5076.675,1
809,São Paulo,Masculino,43,2,0.0,2,1,1,5537.83625,0
560,São Paulo,Masculino,49,4,0.0,1,1,1,4169.795833333334,1
744,São Paulo,Masculino,29,1,43504.42,1,1,1,4971.989583333333,0
731,Rio de Janeiro,Feminino,39,2,0.0,2,1,0,5697.380416666668,0
471,Rio de Janeiro,Feminino,28,5,0.0,2,1,1,931.5404166666667,0
686,Minas Gerais,Feminino,38,2,93569.86,3,0,0,422.38916666666665,1
668,Rio de Janeiro,Masculino,45,4,102486.21,2,1,1,6599.135416666668,0
575,São Paulo,Masculino,36,1,0.0,1,0,1,3940.44,0
435,Minas Gerais,Masculino,37,8,114346.3,1,0,1,40.87208333333333,1
743,São Paulo,Masculino,23,3,110203.77,1,1,0,3982.64375,0
580,São Paulo,Feminino,39,9,128362.59,1,1,0,3585.2075,0
599,Minas Gerais,Feminino,49,10,143888.22,2,1,1,6926.515833333334,1
534,Rio de Janeiro,Masculino,34,5,170600.78,1,0,1,218.35541666666663,0
680,São Paulo,Feminino,32,5,0.0,1,1,1,6278.5095833333335,0
631,Rio de Janeiro,Feminino,46,10,0.0,2,1,1,5396.206666666667,0
485,São Paulo,Feminino,39,2,75339.64,1,1,1,2944.3816666666667,0
699,São Paulo,Feminino,40,8,122038.34,1,1,0,4253.5562500000015,0
712,São Paulo,Masculino,34,1,0.0,2,1,1,8127.171666666666,0
603,São Paulo,Masculino,51,8,186825.57,1,1,0,3905.82125,1
850,São Paulo,Masculino,40,6,124788.18,1,1,0,2733.838333333333,0
584,São Paulo,Feminino,41,3,0.0,2,1,1,6670.645,0
604,São Paulo,Feminino,71,2,0.0,2,1,1,2062.784166666667,0
586,São Paulo,Masculino,51,2,138553.57,1,1,1,3850.2591666666663,0
467,Rio de Janeiro,Masculino,39,5,0.0,2,1,1,308.99833333333333,0
520,São Paulo,Masculino,35,9,105387.89,1,1,1,1044.1275,0
683,Rio de Janeiro,Masculino,40,4,95053.1,1,1,1,4867.355833333333,1
557,São Paulo,Masculino,36,3,0.0,1,0,1,6003.250833333333,0
613,Rio de Janeiro,Feminino,32,0,0.0,2,0,1,5278.150833333333,0
786,São Paulo,Masculino,34,3,137361.96,1,0,0,7653.420416666668,0
593,Rio de Janeiro,Masculino,32,10,158537.42,1,1,0,6952.107083333332,0
670,Rio de Janeiro,Feminino,29,9,0.0,2,1,0,1139.96625,0
657,Minas Gerais,Feminino,48,5,143595.87,1,0,0,4221.4437499999985,1
718,Minas Gerais,Masculino,32,9,169947.41,2,1,1,1165.7983333333334,0
623,São Paulo,Feminino,24,7,148167.83,2,1,1,4561.264166666667,0
496,São Paulo,Masculino,31,5,0.0,2,1,0,3904.71375,0
429,São Paulo,Feminino,39,6,48023.83,1,1,0,3119.6245833333337,0
606,São Paulo,Masculino,36,1,155655.46,1,1,1,8016.146250000002,1
499,São Paulo,Feminino,46,6,0.0,2,1,0,3060.7312500000007,0
642,São Paulo,Masculino,62,7,0.0,2,1,1,2546.6979166666665,0
641,São Paulo,Feminino,52,4,0.0,1,1,0,3790.189166666666,1
673,São Paulo,Masculino,32,8,121240.76,1,1,0,4873.73875,0
570,São Paulo,Feminino,36,3,0.0,2,1,0,3838.28125,0
472,São Paulo,Feminino,37,1,0.0,2,1,1,2014.9125,0
550,Minas Gerais,Masculino,35,9,129847.75,2,1,0,8221.891666666666,0
625,Minas Gerais,Feminino,55,8,118772.71,4,0,0,5660.5675,1
516,São Paulo,Masculino,46,2,0.0,2,1,1,7046.7725,0
682,Minas Gerais,Masculino,32,2,105163.88,2,1,1,6840.435833333332,0
620,São Paulo,Masculino,28,8,0.0,2,1,1,8329.555,0
626,São Paulo,Feminino,39,0,0.0,2,1,1,3470.62875,0
623,São Paulo,Feminino,29,1,0.0,2,0,0,1640.9191666666666,0
569,São Paulo,Feminino,35,4,93934.63,1,1,0,7697.842916666667,0
724,São Paulo,Feminino,69,5,117866.92,1,1,1,2595.0379166666667,0
678,São Paulo,Feminino,55,5,0.0,1,0,1,8199.754583333333,1
713,Rio de Janeiro,Feminino,26,4,122857.46,2,1,0,6028.423750000001,1
631,São Paulo,Masculino,32,10,0.0,2,0,1,8180.944166666667,0
846,São Paulo,Feminino,37,6,127103.97,1,1,1,1729.851666666667,0
660,São Paulo,Feminino,43,1,0.0,1,0,1,4667.754166666667,1
567,São Paulo,Masculino,54,9,96402.96,1,0,0,2168.137083333333,1
731,São Paulo,Masculino,31,1,132512.26,1,1,1,7727.7854166666675,0
693,Rio de Janeiro,Masculino,47,8,107604.66,1,1,1,3339.552916666667,0
772,São Paulo,Masculino,34,9,0.0,2,1,0,7124.2024999999985,0
657,São Paulo,Masculino,38,7,0.0,2,1,0,7742.822499999998,0
774,Minas Gerais,Masculino,34,4,120875.23,2,0,1,4725.3025,0
667,São Paulo,Feminino,37,9,71786.9,2,1,1,2822.282916666666,0
516,São Paulo,Feminino,37,8,113143.12,1,0,0,140.14,0
551,Rio de Janeiro,Masculino,49,1,150777.72,2,1,1,5656.5529166666665,0
542,Rio de Janeiro,Masculino,35,2,174894.53,1,1,1,929.7729166666667,0
623,São Paulo,Masculino,28,7,0.0,1,0,0,5396.940416666667,0
701,São Paulo,Feminino,43,2,160416.56,1,0,1,1552.767916666667,0
583,São Paulo,Masculino,48,3,91246.53,1,1,0,2500.7275,1
731,Rio de Janeiro,Masculino,46,10,0.0,2,1,0,6375.642500000001,0
461,São Paulo,Feminino,35,5,0.0,1,1,1,2258.7091666666665,0
702,Minas Gerais,Feminino,23,7,98775.23,1,1,0,4775.165,0
565,Minas Gerais,Feminino,47,10,139756.12,1,1,0,6910.395416666666,1
711,Rio de Janeiro,Masculino,42,3,177626.77,3,0,1,683.0300000000002,1
664,São Paulo,Masculino,54,8,0.0,1,1,1,6779.9870833333325,1
518,Rio de Janeiro,Masculino,50,4,0.0,1,0,0,4463.010416666667,1
728,Rio de Janeiro,Masculino,42,8,0.0,2,0,1,1742.634166666667,0
585,Minas Gerais,Masculino,37,6,152496.82,1,1,1,4162.80375,0
573,São Paulo,Masculino,52,8,0.0,2,0,1,7426.21,0
568,Minas Gerais,Masculino,26,1,112930.28,2,1,0,920.6554166666666,0
602,Minas Gerais,Feminino,26,8,113674.2,1,1,0,8244.215,1
603,São Paulo,Masculino,44,9,0.0,1,1,0,5763.676666666666,0
687,São Paulo,Masculino,38,0,144450.58,1,0,1,5719.867916666666,0
741,São Paulo,Masculino,52,1,171236.3,2,0,0,909.7666666666668,1
469,Rio de Janeiro,Masculino,37,9,96776.49,1,1,1,4995.4525,0
477,Minas Gerais,Feminino,58,8,145984.92,1,1,1,1023.5291666666667,0
737,Minas Gerais,Masculino,43,8,96353.8,1,0,0,425.4083333333333,0
835,São Paulo,Masculino,25,7,0.0,2,1,1,3477.06875,0
717,Minas Gerais,Feminino,33,0,115777.23,1,1,1,3396.1708333333336,0
562,São Paulo,Feminino,51,7,122822.0,2,0,0,1359.4254166666667,0
758,Rio de Janeiro,Masculino,61,2,0.0,2,1,1,1832.600416666667,0
408,São Paulo,Masculino,40,3,0.0,2,0,0,5203.0929166666665,0
650,Rio de Janeiro,Feminino,32,4,79450.09,1,1,1,4930.197916666667,0
582,Minas Gerais,Masculino,33,2,122394.0,1,1,1,921.41375,0
706,Rio de Janeiro,Feminino,43,1,0.0,2,1,0,1331.7820833333333,0
567,Minas Gerais,Masculino,41,0,134378.89,1,1,1,4406.1225,0
720,São Paulo,Masculino,29,2,0.0,2,1,0,1663.563333333333,0
631,Rio de Janeiro,Feminino,31,2,88161.85,2,1,0,5317.953333333334,0
623,Rio de Janeiro,Masculino,41,2,142412.13,1,1,0,1199.1241666666667,0
514,São Paulo,Masculino,35,3,121030.9,1,1,0,417.02833333333336,0
650,Minas Gerais,Feminino,35,3,165982.43,2,1,1,1020.09,0
673,Rio de Janeiro,Feminino,35,6,0.0,2,1,0,4109.11625,0
504,São Paulo,Feminino,32,8,206663.75,1,0,0,678.4141666666667,0
723,Minas Gerais,Masculino,37,3,94661.53,2,1,0,5051.652083333333,0
645,São Paulo,Masculino,25,0,174400.36,1,1,0,1777.8904166666669,0
664,Rio de Janeiro,Masculino,41,7,123428.69,1,1,1,6871.837916666666,0
760,Rio de Janeiro,Masculino,43,6,175735.5,1,1,1,6555.720416666668,0
766,Rio de Janeiro,Masculino,36,5,78381.13,1,0,1,6409.6500000000015,0
634,São Paulo,Masculino,37,5,115345.86,2,0,0,7032.575,0
640,Minas Gerais,Feminino,31,10,118613.34,1,1,0,7019.5687499999985,0
784,Minas Gerais,Masculino,28,2,109960.06,2,1,1,7117.91125,0
547,Minas Gerais,Feminino,42,1,142703.4,1,1,0,3591.97875,1
608,Minas Gerais,Feminino,40,8,121729.42,1,0,0,2548.51875,0
547,São Paulo,Feminino,35,4,0.0,1,1,1,5553.655416666667,0
612,São Paulo,Feminino,43,4,139496.35,2,1,1,3213.67625,0
573,Rio de Janeiro,Masculino,28,8,0.0,2,0,0,3235.8345833333333,0
615,Rio de Janeiro,Masculino,32,5,138521.83,1,1,1,2370.7125,0
710,São Paulo,Feminino,33,2,0.0,2,1,0,3039.388333333334,0
674,Minas Gerais,Feminino,38,10,83727.68,1,1,0,1892.4216666666669,0
702,Rio de Janeiro,Feminino,38,9,0.0,2,1,1,6605.310416666667,0
616,São Paulo,Masculino,37,9,0.0,1,1,0,4638.04,0
688,Rio de Janeiro,Masculino,32,6,124179.3,1,1,1,5781.6312499999985,0
605,São Paulo,Masculino,36,7,128829.25,1,1,0,7941.19125,0
676,São Paulo,Masculino,33,6,171490.78,1,0,0,3295.818333333333,0
708,Rio de Janeiro,Masculino,33,3,0.0,2,1,0,5775.550416666666,0
745,Rio de Janeiro,Feminino,38,7,0.0,2,1,1,8092.950833333332,0
661,Rio de Janeiro,Masculino,20,8,0.0,1,1,0,4593.855416666666,0
726,São Paulo,Masculino,31,9,0.0,2,1,1,4421.554166666667,0
475,São Paulo,Masculino,40,7,160818.08,1,0,1,7068.422083333334,1
751,Minas Gerais,Masculino,54,9,156367.6,2,0,1,4840.83,0
645,Minas Gerais,Feminino,59,8,121669.93,2,0,0,3.8229166666666665,1
775,São Paulo,Masculino,42,6,133970.22,2,0,1,7826.6624999999985,0
540,São Paulo,Masculino,41,3,0.0,2,1,0,5045.777083333333,0
591,São Paulo,Feminino,34,3,96127.27,1,0,0,1290.5025,0
596,Rio de Janeiro,Masculino,60,7,121907.97,1,0,1,1263.085,0
573,Rio de Janeiro,Masculino,41,5,0.0,2,0,1,603.30375,0
577,Rio de Janeiro,Masculino,31,6,0.0,1,1,1,8183.135416666668,0
830,Minas Gerais,Feminino,40,8,77701.64,1,0,1,813.0158333333335,0
663,São Paulo,Masculino,67,9,0.0,3,1,1,3013.282083333333,0
421,São Paulo,Masculino,34,2,0.0,2,1,1,4025.634583333333,0
718,Rio de Janeiro,Masculino,34,5,113922.44,2,1,0,1282.1758333333335,0
655,Minas Gerais,Feminino,61,2,183997.7,2,1,1,6717.3825,0
712,São Paulo,Masculino,23,2,0.0,2,0,1,2783.1575,0
663,São Paulo,Masculino,28,4,0.0,2,1,1,5165.401666666667,0
640,São Paulo,Feminino,47,6,89799.46,2,0,1,574.32375,1
577,Rio de Janeiro,Masculino,29,2,0.0,1,1,1,7038.517083333332,0
546,Rio de Janeiro,Feminino,36,7,85660.96,1,0,0,5615.750416666668,0
802,Minas Gerais,Masculino,37,9,115569.21,1,0,1,4990.95375,0
590,São Paulo,Feminino,45,2,81828.22,1,1,0,2173.6654166666667,0
594,Minas Gerais,Masculino,18,1,132694.73,1,1,0,6987.065,0
577,Rio de Janeiro,Masculino,51,2,108867.0,1,0,0,5866.694166666667,1
541,São Paulo,Masculino,39,7,0.0,2,1,0,825.9591666666665,0
781,São Paulo,Feminino,27,5,0.0,2,0,0,3040.4125,0
806,Minas Gerais,Masculino,34,2,96152.68,2,1,0,5987.9591666666665,0
723,Minas Gerais,Feminino,49,0,153855.52,1,1,1,7535.927500000002,1
535,São Paulo,Masculino,45,2,0.0,2,1,0,5235.761666666666,0
768,São Paulo,Feminino,36,3,141334.95,1,0,1,5244.604166666667,0
653,Minas Gerais,Masculino,41,1,104584.11,1,1,0,630.2633333333333,1
803,Minas Gerais,Feminino,50,8,98173.02,1,0,0,935.71875,1
545,Rio de Janeiro,Feminino,44,1,0.0,2,1,1,3442.287083333333,0
581,Minas Gerais,Feminino,38,3,135157.05,1,1,1,1371.6425,0
513,Minas Gerais,Feminino,49,5,171601.27,1,1,0,5259.326666666667,0
731,São Paulo,Masculino,29,5,179539.2,1,0,0,4667.0841666666665,0
727,Minas Gerais,Masculino,39,5,80615.46,2,0,0,7540.096666666667,0
560,Rio de Janeiro,Masculino,47,1,0.0,1,0,0,5370.110833333333,1
766,Minas Gerais,Masculino,27,5,126285.73,1,1,0,7400.590416666668,1
630,Minas Gerais,Feminino,23,4,137964.51,1,0,1,7273.772916666666,0
652,Minas Gerais,Masculino,41,9,159434.03,1,1,0,7432.247083333333,0
729,Minas Gerais,Masculino,40,5,113574.61,2,1,0,4308.17,0
629,São Paulo,Feminino,33,6,0.0,2,1,1,2463.7383333333332,0
667,Minas Gerais,Masculino,33,9,124573.33,2,0,0,28.47375,0
671,Minas Gerais,Feminino,31,6,105864.6,2,1,0,6065.305833333333,0
768,Minas Gerais,Feminino,47,5,104552.61,1,1,0,2005.7116666666668,1
732,São Paulo,Feminino,35,3,0.0,2,1,0,3786.539583333333,0
546,São Paulo,Feminino,30,5,0.0,2,0,1,8272.62875,0
630,São Paulo,Masculino,55,2,0.0,1,1,1,4425.08625,1
765,Minas Gerais,Feminino,46,8,119492.88,2,0,1,6954.000416666668,1
704,São Paulo,Feminino,33,0,130499.09,2,1,1,3116.848333333333,0
470,Rio de Janeiro,Feminino,48,6,140576.11,1,1,1,4873.79375,0
688,Minas Gerais,Feminino,34,9,91025.58,2,0,1,6824.291666666668,0
685,São Paulo,Feminino,33,1,0.0,3,0,1,2925.880416666667,1
567,São Paulo,Feminino,38,1,125877.65,2,1,1,4493.4070833333335,0
720,Rio de Janeiro,Masculino,64,3,45752.78,2,1,0,3317.6366666666668,1
609,São Paulo,Masculino,39,3,121778.71,1,1,1,5766.652916666668,0
521,Minas Gerais,Feminino,49,2,127948.57,1,1,1,7615.214166666668,0
556,São Paulo,Feminino,30,7,0.0,2,1,1,7777.0079166666665,0
662,Minas Gerais,Masculino,30,5,115286.68,2,1,1,6232.830000000001,0
704,Minas Gerais,Masculino,41,9,62078.21,2,1,0,5377.11125,0
750,São Paulo,Feminino,38,1,0.0,2,1,0,1990.2079166666665,0
619,Rio de Janeiro,Feminino,32,4,175406.13,2,1,1,7199.684583333333,1
468,Rio de Janeiro,Masculino,26,1,131643.25,1,1,0,2684.84,0
435,Minas Gerais,Masculino,44,3,151739.65,1,1,0,6977.5625,0
529,São Paulo,Masculino,43,6,93616.35,2,0,0,4097.860833333333,0
702,Minas Gerais,Feminino,60,5,138597.54,2,1,1,1730.69125,1
608,São Paulo,Feminino,41,5,0.0,2,1,1,3019.260416666666,0
576,São Paulo,Masculino,40,9,0.0,2,1,0,4686.049583333333,1
666,São Paulo,Feminino,27,1,85225.21,1,0,1,2687.976666666667,0
730,São Paulo,Feminino,36,8,148749.29,2,1,0,3826.28125,0
647,Minas Gerais,Masculino,52,7,130013.12,1,1,1,7950.2649999999985,1
516,Rio de Janeiro,Feminino,27,1,0.0,1,0,1,4679.6312499999985,0
711,São Paulo,Feminino,81,6,0.0,2,1,1,3011.51,0
736,São Paulo,Masculino,54,7,111729.47,2,0,1,3538.35375,0
768,São Paulo,Feminino,36,5,180169.44,2,1,0,722.8566666666667,0
427,Rio de Janeiro,Masculino,40,8,0.0,2,1,1,3452.947916666666,0
686,Rio de Janeiro,Feminino,47,6,0.0,1,1,0,1336.6954166666667,1
690,São Paulo,Feminino,42,5,0.0,2,0,1,5021.336666666667,0
647,Rio de Janeiro,Feminino,29,2,0.0,2,1,0,7459.695,0
714,São Paulo,Masculino,35,3,0.0,2,1,1,3984.3033333333333,0
736,Minas Gerais,Feminino,36,8,103914.17,1,1,1,4584.828333333334,1
608,São Paulo,Feminino,34,4,88772.87,1,1,1,7034.250416666668,0
809,São Paulo,Feminino,39,5,0.0,1,1,0,3237.739583333333,0
745,São Paulo,Feminino,40,6,131184.67,1,1,1,2075.6508333333336,0
781,São Paulo,Masculino,38,2,117810.79,1,0,1,2734.6804166666666,1
527,São Paulo,Masculino,31,4,0.0,1,1,0,7056.745416666668,0
595,Minas Gerais,Feminino,32,0,92466.21,1,1,0,196.72083333333333,0
850,Minas Gerais,Feminino,38,2,102741.15,2,0,1,998.9520833333332,0
569,São Paulo,Masculino,37,9,178755.84,1,1,0,8330.382083333334,0
728,São Paulo,Masculino,43,7,0.0,2,1,0,1667.6541666666665,0
473,Minas Gerais,Feminino,32,5,146602.25,2,1,1,3039.45625,0
738,São Paulo,Masculino,29,2,0.0,2,1,1,7100.880416666668,0
659,São Paulo,Masculino,35,6,0.0,2,1,1,2453.29625,0
597,Rio de Janeiro,Masculino,38,6,115702.67,2,1,1,1044.1270833333333,0
445,Minas Gerais,Feminino,61,2,137655.31,1,0,1,1246.2433333333333,0
671,São Paulo,Feminino,29,3,0.0,2,1,0,6585.129583333332,0
656,Rio de Janeiro,Feminino,34,6,59877.33,1,1,0,584.6925,1
658,São Paulo,Masculino,31,5,100082.14,1,0,1,2075.4116666666664,0
698,Minas Gerais,Masculino,52,10,107304.39,3,1,0,1200.2633333333333,1
655,Rio de Janeiro,Masculino,38,9,0.0,1,0,1,3770.430416666666,0
772,Rio de Janeiro,Masculino,41,10,96032.22,1,1,1,3159.3987500000007,0
681,Rio de Janeiro,Masculino,33,10,0.0,1,0,0,6597.348333333332,0
688,Minas Gerais,Masculino,29,9,144553.5,2,1,0,5977.289583333334,0
633,Minas Gerais,Masculino,40,5,86172.81,2,1,1,4886.645416666667,0
735,São Paulo,Masculino,73,9,0.0,1,1,1,4761.805416666667,0
521,Minas Gerais,Feminino,29,2,87212.8,1,1,1,41.4525,0
541,São Paulo,Masculino,36,5,0.0,2,1,0,5199.826666666667,0
612,Minas Gerais,Feminino,36,2,130700.92,2,0,0,3233.0333333333333,0
562,São Paulo,Masculino,62,3,0.0,2,1,0,4416.08375,0
703,São Paulo,Feminino,32,6,0.0,2,0,0,1400.2716666666665,0
710,Rio de Janeiro,Masculino,23,6,0.0,2,1,1,5591.1712499999985,0
731,Rio de Janeiro,Feminino,40,5,171325.98,1,1,1,6654.9279166666665,1
703,Rio de Janeiro,Masculino,58,4,92930.92,1,0,1,3547.8658333333333,0
618,São Paulo,Feminino,40,0,0.0,1,1,0,4960.797083333334,0
689,São Paulo,Feminino,29,1,77556.79,2,1,1,5124.9275,0
718,São Paulo,Masculino,33,7,102874.28,1,0,0,4910.044166666667,0
608,São Paulo,Masculino,37,5,146093.39,2,0,0,6691.392083333332,0
749,Rio de Janeiro,Masculino,34,2,0.0,1,0,0,7257.876666666668,1
753,Rio de Janeiro,Masculino,51,4,79811.72,2,0,1,2844.177916666667,1
630,Rio de Janeiro,Masculino,39,10,105473.74,1,0,0,2452.2866666666664,1
693,Minas Gerais,Feminino,43,1,121927.92,1,1,0,3666.45625,1
838,Rio de Janeiro,Feminino,40,6,61671.19,1,0,1,6277.4729166666675,1
756,Minas Gerais,Feminino,39,5,149363.12,2,1,1,4545.76625,0
775,São Paulo,Feminino,27,4,152309.37,1,1,0,4338.0,0
635,São Paulo,Feminino,33,5,0.0,2,1,0,5122.904583333334,0
705,Rio de Janeiro,Masculino,36,1,111629.29,1,1,1,908.6316666666668,0
481,São Paulo,Masculino,40,3,0.0,1,1,1,1346.66375,0
727,Rio de Janeiro,Feminino,49,7,96296.78,1,1,0,7935.744583333332,1
595,São Paulo,Masculino,20,4,95830.43,1,1,0,7405.790833333333,0
535,São Paulo,Feminino,38,0,135919.33,1,1,0,3351.06875,0
578,São Paulo,Masculino,59,10,185966.64,1,0,0,393.5591666666666,1
597,São Paulo,Feminino,29,5,0.0,2,1,1,7284.39875,0
449,São Paulo,Feminino,21,7,0.0,2,0,0,7322.663333333334,0
850,Minas Gerais,Feminino,43,8,92244.83,2,1,0,2289.572083333333,0
494,São Paulo,Feminino,35,9,112727.06,2,1,0,7656.37125,0
676,São Paulo,Feminino,34,8,100359.54,1,0,0,1918.2616666666665,0
818,Minas Gerais,Masculino,43,10,105301.5,1,1,1,3289.2329166666664,0
712,Rio de Janeiro,Masculino,45,6,112994.65,1,0,0,8266.611666666666,0
672,Minas Gerais,Masculino,40,4,89025.88,2,1,0,7870.5079166666665,0
636,São Paulo,Masculino,35,9,95478.17,1,0,0,7053.614166666666,0
698,São Paulo,Masculino,37,8,0.0,2,0,0,6041.849583333334,0
597,Minas Gerais,Feminino,43,7,119127.46,2,1,0,2325.413333333333,0
717,São Paulo,Masculino,28,4,128206.79,1,1,1,2261.3383333333336,0
614,São Paulo,Masculino,49,1,0.0,2,1,0,8018.355833333334,0
708,Minas Gerais,Feminino,23,4,71433.08,1,1,0,4320.732083333333,0
507,Minas Gerais,Masculino,36,9,118214.32,3,1,0,4962.917916666666,1
581,São Paulo,Feminino,27,5,102258.11,2,1,0,8111.733333333334,0
579,Rio de Janeiro,Feminino,39,2,151963.26,2,1,0,6622.859583333334,0
504,Rio de Janeiro,Feminino,46,2,163764.84,1,1,1,6880.10625,1
737,São Paulo,Feminino,32,7,128551.36,2,0,1,7891.779583333332,0
540,Rio de Janeiro,Feminino,31,10,118158.74,1,1,1,6584.482083333332,0
609,São Paulo,Masculino,32,7,118520.41,1,0,0,158.97833333333332,0
778,São Paulo,Masculino,24,4,0.0,2,1,1,6783.716666666667,0
621,São Paulo,Masculino,40,10,163823.37,1,0,0,3729.9779166666663,0
665,Minas Gerais,Masculino,63,7,104469.58,1,1,1,1048.5566666666666,1
608,São Paulo,Feminino,47,6,0.0,1,1,1,5250.52375,0
680,Rio de Janeiro,Masculino,36,7,0.0,2,1,0,837.88375,0
663,Minas Gerais,Feminino,46,2,141726.88,1,1,1,2427.384583333333,0
627,Minas Gerais,Feminino,35,2,137852.96,1,1,1,7177.88375,1
607,São Paulo,Masculino,26,1,0.0,1,1,0,1242.425,0
681,São Paulo,Feminino,43,8,154100.3,1,0,0,4777.4920833333335,0
766,São Paulo,Feminino,45,6,0.0,2,0,0,6132.697499999998,0
694,São Paulo,Masculino,30,2,0.0,3,0,1,626.6420833333333,0
411,São Paulo,Feminino,54,9,0.0,1,0,1,3192.5620833333337,0
742,São Paulo,Masculino,39,8,140004.96,1,1,1,3874.4075,0
673,Rio de Janeiro,Masculino,43,8,127132.96,1,0,1,250.38625,1
529,São Paulo,Masculino,61,1,0.0,2,1,1,7973.790416666668,0
519,São Paulo,Feminino,38,7,125328.56,1,1,0,7842.736250000001,0
573,São Paulo,Masculino,35,9,0.0,2,1,0,489.32875,0
453,Minas Gerais,Feminino,28,3,139986.65,1,1,0,5701.947916666668,0
798,Minas Gerais,Feminino,39,6,119787.76,1,1,1,6843.680416666666,0
693,Rio de Janeiro,Feminino,34,10,107556.06,2,0,0,6442.9729166666675,0
637,São Paulo,Feminino,44,2,0.0,2,1,0,6236.0687499999985,0
672,São Paulo,Masculino,47,1,0.0,1,0,0,3815.6216666666655,0
597,São Paulo,Feminino,28,0,142705.95,1,1,0,5301.39125,0
543,São Paulo,Masculino,42,7,0.0,1,1,1,2360.43625,0
695,Rio de Janeiro,Feminino,56,4,0.0,2,1,0,3526.865,0
584,São Paulo,Masculino,35,6,161613.94,2,1,1,6176.59,0
652,Minas Gerais,Feminino,58,3,116353.2,2,0,1,8062.6208333333325,0
